country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 14:00:00,19.87562,75.38731,PM2.5,32.0,79.0,51.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",06-04-2025 14:00:00,19.87562,75.38731,OZONE,25.0,96.0,60.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",06-04-2025 14:00:00,19.8389439,75.244448,NO2,19.0,29.0,25.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",06-04-2025 14:00:00,24.10897,82.64558,NO2,11.0,153.0,72.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",06-04-2025 14:00:00,24.10897,82.64558,OZONE,3.0,140.0,55.0
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",06-04-2025 14:00:00,23.182719,75.768218,OZONE,44.0,72.0,54.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",06-04-2025 14:00:00,19.10122,74.73339,PM2.5,68.0,270.0,144.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",06-04-2025 14:00:00,23.218135,79.95777,NH3,1.0,13.0,3.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",06-04-2025 14:00:00,23.50016,80.23284,PM2.5,20.0,233.0,78.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 14:00:00,23.10844,77.511428,PM2.5,33.0,408.0,146.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 14:00:00,23.10844,77.511428,NH3,4.0,11.0,7.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",06-04-2025 14:00:00,23.331731,75.045981,NO2,40.0,43.0,41.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",06-04-2025 14:00:00,23.838586,78.759431,PM2.5,13.0,133.0,46.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",06-04-2025 14:00:00,23.838586,78.759431,NO2,9.0,66.0,20.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",06-04-2025 14:00:00,23.838586,78.759431,SO2,6.0,24.0,10.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",06-04-2025 14:00:00,23.10844,77.511428,OZONE,29.0,38.0,34.0
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",06-04-2025 14:00:00,23.331731,75.045981,PM10,66.0,161.0,126.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",06-04-2025 14:00:00,23.168606,79.932247,PM10,92.0,374.0,154.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",06-04-2025 14:00:00,22.7084,75.8815,OZONE,10.0,17.0,13.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",06-04-2025 14:00:00,22.7084,75.8815,CO,16.0,28.0,19.0
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",06-04-2025 14:00:00,23.142888,79.916147,NO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",06-04-2025 14:00:00,18.39963,76.57452,NH3,5.0,73.0,24.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",06-04-2025 14:00:00,18.1023399,73.4783687,PM10,102.0,169.0,126.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",06-04-2025 14:00:00,20.555712,74.529236,PM2.5,40.0,208.0,91.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",06-04-2025 14:00:00,19.296481,72.840923,OZONE,3.0,85.0,29.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",06-04-2025 14:00:00,19.065931,72.862131,PM2.5,4.0,76.0,27.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",06-04-2025 14:00:00,19.854616,75.905894,NO2,11.0,114.0,48.0
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",06-04-2025 14:00:00,19.192056,72.9585188,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 14:00:00,16.6870449,74.2505872,NH3,1.0,6.0,2.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",06-04-2025 14:00:00,16.6870449,74.2505872,CO,12.0,38.0,23.0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",06-04-2025 14:00:00,16.7143745,74.2426398,OZONE,29.0,110.0,57.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 14:00:00,19.863756,75.321188,PM2.5,57.0,119.0,83.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 14:00:00,19.863756,75.321188,NO2,14.0,117.0,50.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",06-04-2025 14:00:00,19.863756,75.321188,NH3,2.0,4.0,3.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",06-04-2025 14:00:00,19.0243902,73.0406721,OZONE,6.0,177.0,36.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",06-04-2025 14:00:00,19.309073,73.057223,PM10,86.0,159.0,117.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",06-04-2025 14:00:00,19.11074,72.86084,PM10,62.0,198.0,131.0
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",06-04-2025 14:00:00,19.11074,72.86084,SO2,1.0,10.0,4.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",06-04-2025 14:00:00,19.0364585,72.8954371,NO2,21.0,69.0,42.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",06-04-2025 14:00:00,19.0364585,72.8954371,SO2,1.0,79.0,14.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",06-04-2025 14:00:00,19.10078,72.87462,PM2.5,40.0,60.0,49.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",06-04-2025 14:00:00,19.10078,72.87462,SO2,12.0,49.0,27.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",06-04-2025 14:00:00,19.10078,72.87462,OZONE,7.0,7.0,7.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",06-04-2025 14:00:00,18.91,72.82,PM10,36.0,97.0,54.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",06-04-2025 14:00:00,18.91,72.82,OZONE,10.0,11.0,11.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",06-04-2025 14:00:00,19.786089,72.757971,NO2,18.0,40.0,29.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",06-04-2025 14:00:00,19.786089,72.757971,SO2,4.0,40.0,24.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",06-04-2025 14:00:00,19.786089,72.757971,OZONE,4.0,30.0,15.0
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",06-04-2025 14:00:00,19.9629,79.298714,NH3,4.0,8.0,5.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",06-04-2025 14:00:00,19.9775302,79.2337086,CO,4.0,16.0,11.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",06-04-2025 14:00:00,19.9775302,79.2337086,OZONE,1.0,173.0,70.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",06-04-2025 14:00:00,21.001264,75.565602,NH3,4.0,17.0,8.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",06-04-2025 14:00:00,18.9767,72.838,NO2,15.0,96.0,37.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",06-04-2025 14:00:00,18.9767,72.838,CO,3.0,36.0,17.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",06-04-2025 14:00:00,19.786089,72.757971,PM10,76.0,115.0,94.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",06-04-2025 14:00:00,18.9936162,72.8128113,NO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",06-04-2025 14:00:00,18.9936162,72.8128113,CO,4.0,24.0,12.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",06-04-2025 14:00:00,21.152875,79.0517531,PM2.5,46.0,208.0,115.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",06-04-2025 14:00:00,21.152875,79.0517531,OZONE,3.0,106.0,50.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",06-04-2025 14:00:00,21.143383,79.048912,OZONE,10.0,69.0,36.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",06-04-2025 14:00:00,19.060498,72.923356,OZONE,1.0,86.0,32.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",06-04-2025 14:00:00,19.000083,72.813993,NH3,2.0,3.0,2.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",06-04-2025 14:00:00,19.047,72.8746,OZONE,5.0,5.0,5.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",06-04-2025 14:00:00,19.3832,72.8204,PM2.5,19.0,70.0,36.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",06-04-2025 14:00:00,19.3832,72.8204,SO2,32.0,33.0,32.0
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",06-04-2025 14:00:00,19.0863,72.8888,NH3,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",06-04-2025 14:00:00,19.0863,72.8888,OZONE,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",06-04-2025 14:00:00,19.19709,72.82204,SO2,3.0,11.0,7.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",06-04-2025 14:00:00,18.96702,72.84214,SO2,1.0,30.0,6.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",06-04-2025 14:00:00,19.1878657,72.8304069,PM10,42.0,84.0,60.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",06-04-2025 14:00:00,20.021503,73.813844,NO2,3.0,32.0,14.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",06-04-2025 14:00:00,20.021503,73.813844,NH3,2.0,10.0,5.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",06-04-2025 14:00:00,20.021503,73.813844,CO,8.0,40.0,23.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",06-04-2025 14:00:00,20.021503,73.813844,OZONE,1.0,82.0,34.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",06-04-2025 14:00:00,19.95022,73.73148,PM2.5,40.0,140.0,70.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",06-04-2025 14:00:00,19.95022,73.73148,NO2,6.0,16.0,10.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",06-04-2025 14:00:00,19.2058,72.8682,PM2.5,77.0,90.0,81.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",06-04-2025 14:00:00,19.215859,72.831718,CO,4.0,42.0,26.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",06-04-2025 14:00:00,19.1653323,72.922099,NH3,1.0,3.0,2.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",06-04-2025 14:00:00,19.1653323,72.922099,OZONE,4.0,99.0,39.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.090337,73.014232,OZONE,37.0,86.0,54.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.1135051,73.008978,PM2.5,48.0,251.0,114.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.1135051,73.008978,PM10,85.0,226.0,141.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",06-04-2025 14:00:00,18.897756,72.81332,SO2,6.0,21.0,14.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",06-04-2025 14:00:00,18.897756,72.81332,OZONE,14.0,69.0,36.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",06-04-2025 14:00:00,19.1375,72.915056,NO2,7.0,8.0,7.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",06-04-2025 14:00:00,20.0073285,73.7762427,PM2.5,85.0,246.0,155.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",06-04-2025 14:00:00,20.021503,73.813844,PM10,65.0,169.0,122.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",06-04-2025 14:00:00,19.083694,72.920967,NO2,19.0,55.0,36.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",06-04-2025 14:00:00,19.083694,72.920967,NH3,4.0,30.0,11.0
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",06-04-2025 14:00:00,18.501793,73.927532,PM10,32.0,177.0,112.0
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 14:00:00,18.5011743,73.8165527,SO2,7.0,7.0,7.0
India,Maharashtra,Pune,"Karve Road, Pune - MPCB",06-04-2025 14:00:00,18.5011743,73.8165527,CO,17.0,17.0,17.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 14:00:00,18.45445,73.854155,PM2.5,95.0,108.0,100.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 14:00:00,18.45445,73.854155,NO2,41.0,47.0,43.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",06-04-2025 14:00:00,18.45445,73.854155,OZONE,75.0,84.0,80.0
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",06-04-2025 14:00:00,18.57304,73.927715,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",06-04-2025 14:00:00,18.57304,73.927715,CO,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.616318,73.765797,PM10,89.0,167.0,127.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.616318,73.765797,NO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.616318,73.765797,SO2,3.0,18.0,8.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 14:00:00,18.640051,73.848956,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 14:00:00,18.640051,73.848956,PM10,65.0,176.0,125.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.0575752,73.0151367,SO2,5.0,22.0,12.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.0575752,73.0151367,CO,2.0,68.0,27.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.02579,73.10297,PM2.5,57.0,173.0,105.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.02579,73.10297,SO2,3.0,28.0,12.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.063,73.1209,OZONE,1.0,85.0,23.0
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",06-04-2025 14:00:00,19.265594,76.761463,PM10,49.0,97.0,69.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",06-04-2025 14:00:00,18.530085,73.849598,PM2.5,88.0,270.0,170.0
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",06-04-2025 14:00:00,18.547056,73.826908,PM2.5,28.0,66.0,47.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.63673,73.82487,NO2,33.0,123.0,83.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",06-04-2025 14:00:00,18.63673,73.82487,SO2,1.0,24.0,9.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",06-04-2025 14:00:00,19.0575752,73.0151367,NO2,3.0,98.0,62.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",06-04-2025 14:00:00,18.536457,73.805454,OZONE,1.0,125.0,63.0
India,Maharashtra,Pune,"Bhosari, Pune - IITM",06-04-2025 14:00:00,18.640051,73.848956,OZONE,1.0,98.0,37.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",06-04-2025 14:00:00,20.34652,85.8163,PM10,37.0,189.0,78.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",06-04-2025 14:00:00,20.34652,85.8163,SO2,3.0,14.0,7.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",06-04-2025 14:00:00,20.34652,85.8163,OZONE,24.0,172.0,49.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",06-04-2025 14:00:00,22.06156703,85.47409613,NO2,7.0,7.0,7.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",06-04-2025 14:00:00,22.06156703,85.47409613,CO,20.0,38.0,35.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",06-04-2025 14:00:00,21.8004996,83.8396977,NO2,19.0,20.0,19.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",06-04-2025 14:00:00,19.26777,72.97182,NO2,13.0,99.0,44.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",06-04-2025 14:00:00,19.26777,72.97182,NH3,5.0,22.0,9.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",06-04-2025 14:00:00,19.222279,72.957979,PM10,51.0,114.0,80.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",06-04-2025 14:00:00,19.222279,72.957979,SO2,1.0,30.0,10.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",06-04-2025 14:00:00,19.235581,73.159121,PM10,74.0,205.0,126.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",06-04-2025 14:00:00,19.445821,72.7988231,OZONE,2.0,68.0,19.0
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",06-04-2025 14:00:00,24.8207389,93.9423085,SO2,107.0,110.0,108.0
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",06-04-2025 14:00:00,25.5803419,91.8942571,NO2,13.0,58.0,28.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 14:00:00,21.51161,86.89088,NH3,4.0,6.0,5.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",06-04-2025 14:00:00,21.51161,86.89088,CO,36.0,51.0,44.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 14:00:00,21.941841,86.728318,NO2,3.0,34.0,14.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 14:00:00,21.941841,86.728318,SO2,22.0,40.0,31.0
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",06-04-2025 14:00:00,21.941841,86.728318,CO,100.0,129.0,117.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",06-04-2025 14:00:00,20.832874,85.104082,SO2,15.0,123.0,55.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",06-04-2025 14:00:00,20.832874,85.104082,CO,56.0,138.0,102.0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",06-04-2025 14:00:00,23.7176342,92.7192841,NH3,1.0,2.0,1.0
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",06-04-2025 14:00:00,23.7176342,92.7192841,CO,3.0,3.0,3.0
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",06-04-2025 14:00:00,17.6336264,75.9132495,NH3,10.0,52.0,17.0
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",06-04-2025 14:00:00,17.6599188,75.9063906,PM10,127.0,127.0,127.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",06-04-2025 14:00:00,20.48891,85.84768,CO,94.0,100.0,97.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",06-04-2025 14:00:00,20.48891,85.84768,OZONE,11.0,239.0,52.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 14:00:00,21.6439,85.599355,SO2,7.0,28.0,11.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",06-04-2025 14:00:00,21.6439,85.599355,OZONE,34.0,37.0,37.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",06-04-2025 14:00:00,22.265816,86.174829,PM2.5,23.428571428571427,87.67038007863695,48.31651376146789
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",06-04-2025 14:00:00,22.265816,86.174829,SO2,23.428571428571427,87.67038007863695,48.31651376146789
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",06-04-2025 14:00:00,22.220833,84.809444,NH3,2.0,3.0,2.0
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 14:00:00,11.9309,79.8027,NH3,3.0,5.0,3.0
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 14:00:00,11.9309,79.8027,SO2,5.0,10.0,8.0
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",06-04-2025 14:00:00,11.9309,79.8027,OZONE,3.0,54.0,20.0
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",06-04-2025 14:00:00,31.62,74.876512,PM2.5,41.0,88.0,66.0
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",06-04-2025 14:00:00,31.62,74.876512,NH3,6.0,12.0,7.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",06-04-2025 14:00:00,31.321907,75.578914,NH3,2.0,2.0,2.0
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",06-04-2025 14:00:00,31.321907,75.578914,OZONE,7.0,69.0,26.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",06-04-2025 14:00:00,21.606865,85.510538,PM2.5,99.0,185.0,137.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",06-04-2025 14:00:00,21.606865,85.510538,PM10,91.0,114.0,103.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",06-04-2025 14:00:00,20.9360711,85.1707021,NH3,3.0,4.0,4.0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",06-04-2025 14:00:00,26.470859,74.646594,PM10,78.0,119.0,99.0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",06-04-2025 14:00:00,26.470859,74.646594,CO,24.0,84.0,36.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",06-04-2025 14:00:00,27.554793,76.611536,NO2,82.0,114.0,97.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",06-04-2025 14:00:00,20.94185,86.1151,NO2,1.0,12.0,4.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",06-04-2025 14:00:00,20.48891,85.84768,NO2,9.0,38.0,18.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",06-04-2025 14:00:00,30.649961,76.331442,PM10,65.0,223.0,125.0
India,Punjab,Patiala,"Model Town, Patiala - PPCB",06-04-2025 14:00:00,30.349388,76.366642,PM10,49.0,111.0,84.0
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",06-04-2025 14:00:00,23.55519,74.44001,SO2,1.0,13.0,8.0
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",06-04-2025 14:00:00,25.106006,76.469948,OZONE,8.0,143.0,71.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",06-04-2025 14:00:00,27.554793,76.611536,CO,46.0,106.0,77.0
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",06-04-2025 14:00:00,27.554793,76.611536,OZONE,11.0,70.0,36.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",06-04-2025 14:00:00,21.8004996,83.8396977,CO,28.0,64.0,43.0
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",06-04-2025 14:00:00,28.207266,76.829265,NO2,15.0,88.0,45.0
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",06-04-2025 14:00:00,28.207266,76.829265,SO2,21.0,30.0,25.0
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",06-04-2025 14:00:00,28.207266,76.829265,CO,17.0,66.0,43.0
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",06-04-2025 14:00:00,28.207266,76.829265,OZONE,8.0,182.0,69.0
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",06-04-2025 14:00:00,28.018792,73.292658,SO2,1.0,40.0,10.0
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",06-04-2025 14:00:00,28.018792,73.292658,CO,10.0,175.0,24.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",06-04-2025 14:00:00,25.435774,75.644272,PM10,101.0,252.0,147.0
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",06-04-2025 14:00:00,25.435774,75.644272,OZONE,26.0,120.0,69.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",06-04-2025 14:00:00,24.892047,74.623527,PM2.5,37.0,307.0,113.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",06-04-2025 14:00:00,28.296139,74.961696,NO2,6.0,50.0,23.0
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",06-04-2025 14:00:00,25.344694,72.626208,NH3,6.0,10.0,7.0
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",06-04-2025 14:00:00,24.588397,76.172782,SO2,5.0,17.0,9.0
